timestamp,equity
2025-08-04 14:00:00+00:00,10000.0
2025-08-04 15:00:00+00:00,10000.0
2025-08-04 16:00:00+00:00,10000.0
2025-08-04 17:00:00+00:00,10000.0
2025-08-04 18:00:00+00:00,10000.0
2025-08-04 19:00:00+00:00,10000.0
2025-08-04 20:00:00+00:00,10000.0
2025-08-04 21:00:00+00:00,10000.0
2025-08-04 22:00:00+00:00,10000.0
2025-08-04 23:00:00+00:00,10000.0
2025-08-05 00:00:00+00:00,10000.0
2025-08-05 01:00:00+00:00,10000.0
2025-08-05 02:00:00+00:00,10000.0
2025-08-05 03:00:00+00:00,10000.0
2025-08-05 04:00:00+00:00,10000.0
2025-08-05 05:00:00+00:00,10000.0
2025-08-05 06:00:00+00:00,10000.0
2025-08-05 07:00:00+00:00,10000.0
2025-08-05 08:00:00+00:00,10000.0
2025-08-05 09:00:00+00:00,10000.0
2025-08-05 10:00:00+00:00,10000.0
2025-08-05 11:00:00+00:00,10000.0
2025-08-05 12:00:00+00:00,10000.0
2025-08-05 13:00:00+00:00,10000.0
2025-08-05 14:00:00+00:00,10000.0
2025-08-05 15:00:00+00:00,10000.0
2025-08-05 16:00:00+00:00,10000.0
2025-08-05 17:00:00+00:00,10000.0
2025-08-05 18:00:00+00:00,10000.0
2025-08-05 19:00:00+00:00,10000.0
2025-08-05 20:00:00+00:00,10000.0
2025-08-05 21:00:00+00:00,10000.0
2025-08-05 22:00:00+00:00,10000.0
2025-08-05 23:00:00+00:00,10000.0
2025-08-06 00:00:00+00:00,10000.0
2025-08-06 01:00:00+00:00,10000.0
2025-08-06 02:00:00+00:00,9999.030280038196
2025-08-06 03:00:00+00:00,9997.202844983081
2025-08-06 04:00:00+00:00,9997.202844983081
2025-08-06 05:00:00+00:00,9997.202844983081
2025-08-06 06:00:00+00:00,9996.229467166382
2025-08-06 07:00:00+00:00,9997.336090291708
2025-08-06 08:00:00+00:00,9995.220544980102
2025-08-06 09:00:00+00:00,9997.256734943836
2025-08-06 10:00:00+00:00,9996.409509944888
2025-08-06 11:00:00+00:00,9997.947041141992
2025-08-06 12:00:00+00:00,9994.798852368078
2025-08-06 13:00:00+00:00,9997.91256849625
2025-08-06 14:00:00+00:00,10006.375005727663
2025-08-06 15:00:00+00:00,10007.701861275416
2025-08-06 16:00:00+00:00,10005.32896571738
2025-08-06 17:00:00+00:00,10008.86053468268
2025-08-06 18:00:00+00:00,10007.856817524595
2025-08-06 19:00:00+00:00,10006.555731132816
2025-08-06 20:00:00+00:00,10004.748733066272
2025-08-06 21:00:00+00:00,10005.191587104397
2025-08-06 22:00:00+00:00,10005.057792281317
2025-08-06 23:00:00+00:00,10003.78452292546
2025-08-07 00:00:00+00:00,10003.276136729091
2025-08-07 01:00:00+00:00,10001.871717728418
2025-08-07 02:00:00+00:00,10000.332650621356
2025-08-07 03:00:00+00:00,9999.043776932287
2025-08-07 04:00:00+00:00,9999.043776932287
2025-08-07 05:00:00+00:00,9999.043776932287
2025-08-07 06:00:00+00:00,9999.043776932287
2025-08-07 07:00:00+00:00,9999.043776932287
2025-08-07 08:00:00+00:00,9999.043776932287
2025-08-07 09:00:00+00:00,9999.043776932287
2025-08-07 10:00:00+00:00,9998.05035830646
2025-08-07 11:00:00+00:00,9999.295981283058
2025-08-07 12:00:00+00:00,9997.751367834477
2025-08-07 13:00:00+00:00,9999.9507908955
2025-08-07 14:00:00+00:00,9997.578833949105
2025-08-07 15:00:00+00:00,10000.348506246502
2025-08-07 16:00:00+00:00,9996.774870413996
2025-08-07 17:00:00+00:00,9999.035217903383
2025-08-07 18:00:00+00:00,9999.403409651844
2025-08-07 19:00:00+00:00,10007.125964924764
2025-08-07 20:00:00+00:00,10004.541284449073
2025-08-07 21:00:00+00:00,10003.957553336391
2025-08-07 22:00:00+00:00,10007.966107672235
2025-08-07 23:00:00+00:00,10007.154549915664
2025-08-08 00:00:00+00:00,10005.334496614469
2025-08-08 01:00:00+00:00,10002.151835194813
2025-08-08 02:00:00+00:00,10000.797077282807
2025-08-08 03:00:00+00:00,10000.8569777712
2025-08-08 04:00:00+00:00,10000.555512777617
2025-08-08 05:00:00+00:00,9997.871862786582
2025-08-08 06:00:00+00:00,9997.871862786582
2025-08-08 07:00:00+00:00,9997.871862786582
2025-08-08 08:00:00+00:00,9997.871862786582
2025-08-08 09:00:00+00:00,9997.871862786582
2025-08-08 10:00:00+00:00,9997.871862786582
2025-08-08 11:00:00+00:00,9997.871862786582
2025-08-08 12:00:00+00:00,9997.871862786582
2025-08-08 13:00:00+00:00,9997.871862786582
2025-08-08 14:00:00+00:00,9997.871862786582
2025-08-08 15:00:00+00:00,9997.871862786582
2025-08-08 16:00:00+00:00,9997.871862786582
2025-08-08 17:00:00+00:00,9997.871862786582
2025-08-08 18:00:00+00:00,9997.871862786582
2025-08-08 19:00:00+00:00,9997.871862786582
2025-08-08 20:00:00+00:00,9997.871862786582
2025-08-08 21:00:00+00:00,9996.874044120037
2025-08-08 22:00:00+00:00,9996.328198786341
2025-08-08 23:00:00+00:00,9994.58118653652
2025-08-09 00:00:00+00:00,9993.596582924589
2025-08-09 01:00:00+00:00,9993.51756889004
2025-08-09 02:00:00+00:00,9990.953953504762
2025-08-09 03:00:00+00:00,9990.953953504762
2025-08-09 04:00:00+00:00,9990.953953504762
2025-08-09 05:00:00+00:00,9990.953953504762
2025-08-09 06:00:00+00:00,9990.953953504762
2025-08-09 07:00:00+00:00,9989.957550691215
2025-08-09 08:00:00+00:00,9992.866137511553
2025-08-09 09:00:00+00:00,9996.311951504154
2025-08-09 10:00:00+00:00,9995.56549926417
2025-08-09 11:00:00+00:00,9993.028517325532
2025-08-09 12:00:00+00:00,9992.718178185522
2025-08-09 13:00:00+00:00,9991.378523388112
2025-08-09 14:00:00+00:00,9991.537660725511
2025-08-09 15:00:00+00:00,9990.954356254486
2025-08-09 16:00:00+00:00,9988.987964865548
2025-08-09 17:00:00+00:00,9989.092918712733
2025-08-09 18:00:00+00:00,9987.78539114123
2025-08-09 19:00:00+00:00,9987.78539114123
2025-08-09 20:00:00+00:00,9987.78539114123
2025-08-09 21:00:00+00:00,9987.78539114123
2025-08-09 22:00:00+00:00,9987.78539114123
2025-08-09 23:00:00+00:00,9987.78539114123
2025-08-10 00:00:00+00:00,9987.78539114123
2025-08-10 01:00:00+00:00,9987.78539114123
2025-08-10 02:00:00+00:00,9987.78539114123
2025-08-10 03:00:00+00:00,9986.773936836727
2025-08-10 04:00:00+00:00,9986.46385368171
2025-08-10 05:00:00+00:00,9983.150383930559
